,Region,Disease,Age_group,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0
153,Брянская область,Болезни органов пищеварения,18 лет и старше,2690.2,3188.5,3787.5,3864.7,4072.7,4245.5,4968.6,4842.7,5045.1,5242.4,5407.2,4655.9
154,Брянская область,Болезни органов пищеварения,Всего,3741.7,4331.6,4936.5,4720.1,5210.5,5419.0,6465.7,6439.2,6795.4,7071.6,6464.8,5725.7
155,Брянская область,Болезни системы кровообращения,0-14 лет,1420.6,1454.6,1347.6,1273.5,1298.4,1100.0,1089.2,1189.7,1133.3,1189.3,1130.3,983.7
156,Брянская область,Болезни системы кровообращения,15-17 лет,2155.5,1994.6,2558.4,3242.3,3203.2,2656.5,2964.2,3134.7,3145.7,2848.9,2505.4,2036.3
157,Брянская область,Болезни системы кровообращения,18 лет и старше,2706.7,3494.4,4050.5,3923.0,3580.0,3732.1,3795.0,3520.5,3850.6,3380.8,3486.2,3668.6
158,Брянская область,Болезни системы кровообращения,Всего,2490.7,3133.3,3605.8,3524.8,3245.0,3322.2,3378.7,3168.7,3424.8,3027.2,3091.6,3201.2
159,Брянская область,Болезни уха и сосцевидного отростка,0-14 лет,4773.6,4481.4,5307.7,5143.3,5754.9,6122.3,6544.1,6339.3,5635.0,5562.9,5629.7,5521.0
160,Брянская область,Болезни уха и сосцевидного отростка,15-17 лет,2663.0,2553.5,3021.3,2597.7,4044.0,4043.0,4144.7,4852.8,4303.4,4023.1,3770.3,3717.3
161,Брянская область,Болезни уха и сосцевидного отростка,18 лет и старше,2133.3,2207.7,2266.5,2689.4,2937.2,2595.1,2682.6,2723.1,2891.1,2759.8,2565.6,2455.9
162,Брянская область,Болезни уха и сосцевидного отростка,Всего,2547.1,2549.1,2727.0,3029.4,3374.4,3144.6,3286.0,3318.0,3341.8,3227.7,3076.9,2973.5
163,Брянская область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",0-14 лет,2260.7,2260.0,2383.5,2581.5,2253.2,1954.6,2293.7,2258.2,2341.0,2269.8,2885.3,2800.8
164,Брянская область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",15-17 лет,3170.5,3161.6,3279.3,3925.3,4023.0,3715.1,3895.9,4647.6,4763.2,5003.0,5279.0,4164.4
165,Брянская область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",18 лет и старше,1422.3,1997.7,1622.2,1467.5,1412.5,1341.7,1102.1,1307.3,1428.2,1350.4,1434.1,1334.6
166,Брянская область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",Всего,1630.9,2088.8,1800.8,1721.4,1626.4,1511.8,1366.5,1552.7,1662.6,1590.4,1763.6,1641.5
167,Брянская область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",0-14 лет,447.3,594.4,520.1,505.4,586.5,662.5,799.3,819.4,846.0,850.0,936.8,986.3
168,Брянская область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",15-17 лет,533.5,401.5,731.5,529.2,535.3,603.0,697.0,618.0,825.0,952.7,731.5,1031.9
169,Брянская область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",18 лет и старше,8.5,12.6,23.0,10.4,11.6,14.0,10.9,19.7,14.3,15.0,18.2,10.9
170,Брянская область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",Всего,98.6,113.8,123.5,100.4,111.7,126.4,147.0,155.3,162.2,169.4,180.9,192.1
171,Брянская область,Все заболевания,0-14 лет,165911.4,164949.9,174728.6,181504.5,193721.7,192564.8,200015.8,198574.7,199890.3,188177.7,179831.8,183759.8
172,Брянская область,Все заболевания,15-17 лет,112617.9,119326.7,138758.8,141423.9,156695.6,154842.0,163824.5,166473.0,175072.4,183270.6,161278.9,150459.3
173,Брянская область,Все заболевания,18 лет и старше,56690.2,59635.6,60305.3,61821.4,60625.6,59072.5,62002.5,61007.2,61799.4,59761.1,56038.4,54465.0
174,Брянская область,Все заболевания,Всего,75471.7,77461.7,79788.6,81756.0,82882.1,81309.1,85224.7,84418.8,85725.3,81965.75,78206.2,77439.0
175,Брянская область,Некоторые инфекционные и паразитарные болезни,0-14 лет,7905.0,7391.1,7586.2,7276.4,7170.6,6859.8,7075.9,7380.1,7352.6,7629.9,6575.4,6405.0
176,Брянская область,Некоторые инфекционные и паразитарные болезни,15-17 лет,4008.3,3797.5,3708.6,4700.8,4094.6,7258.6,4956.7,3465.9,4054.5,3844.1,3907.5,3362.1
177,Брянская область,Некоторые инфекционные и паразитарные болезни,18 лет и старше,2446.6,2250.3,2441.6,2190.3,1670.7,1858.4,1915.5,1984.5,2694.7,2456.2,1785.1,1884.7
178,Брянская область,Некоторые инфекционные и паразитарные болезни,Всего,3325.0,3057.5,3220.2,3002.7,2533.8,2755.3,2758.2,2817.8,3429.1,3294.6,2590.8,2637.8
179,Брянская область,Новообразования,0-14 лет,356.8,403.5,488.2,490.6,473.0,487.8,389.8,405.1,433.4,355.6,366.7,472.2
180,Брянская область,Новообразования,15-17 лет,406.6,588.4,652.0,573.4,480.5,519.4,542.1,477.1,684.3,746.4,621.8,640.0
181,Брянская область,Новообразования,18 лет и старше,1208.2,1465.7,1502.1,1502.4,1521.7,1454.8,1501.0,1270.5,1362.6,1332.1,1313.5,1278.9
182,Брянская область,Новообразования,Всего,1043.9,1273.3,1322.8,1323.7,1335.9,1285.2,1309.4,1119.1,1204.1,1165.2,1147.0,1134.5
183,Брянская область,"Отдельные состояния, возникающие в перинатальном периоде",0-14 лет,981.5,1259.5,1022.9,925.3,828.2,817.4,682.5,635.3,592.3,430.5,484.8,519.8
184,Брянская область,Психические расстройства и расстройства поведения,0-14 лет,491.0,641.3,753.4,468.7,517.9,481.3,615.3,542.4,453.2,383.4,1057.6,1025.8
185,Брянская область,Психические расстройства и расстройства поведения,15-17 лет,559.5,614.6,768.6,679.2,1125.3,917.8,868.4,746.6,816.9,976.9,1057.6,1025.8
186,Брянская область,Психические расстройства и расстройства поведения,18 лет и старше,564.6,556.6,573.1,547.8,549.9,522.3,444.5,508.9,536.2,517.9,500.0,412.0
187,Брянская область,Психические расстройства и расстройства поведения,Всего,553.6,571.4,606.9,542.0,566.5,530.4,483.2,521.4,532.1,509.4,492.5,411.3
188,Брянская область,"Травмы, отравления и другие последствия воздействия внешних причин",0-14 лет,7898.9,8481.8,8714.1,8529.1,8783.6,9060.2,9506.1,9690.5,10266.7,10396.7,9819.6,10879.3
189,Брянская область,"Травмы, отравления и другие последствия воздействия внешних причин",15-17 лет,8672.3,9832.2,10580.0,11231.5,12288.1,13511.3,13957.1,14852.5,16155.9,17123.8,15870.6,16642.2
190,Брянская область,"Травмы, отравления и другие последствия воздействия внешних причин",18 лет и старше,8247.7,8243.7,8180.7,8359.6,8234.8,8911.6,9986.5,11118.8,10750.7,10537.4,9644.4,9717.7
191,Брянская область,"Травмы, отравления и другие последствия воздействия внешних причин",Всего,8217.2,8351.0,8359.2,8497.8,8460.5,9094.3,10050.2,11030.2,10838.0,10691.7,9644.4,9717.7
192,Владимирская область,"Беременность, роды и послеродовой период",15-17 лет,1283.8,1526.4,1772.7,1550.6,2332.9,1972.6,1697.2,1444.9,1258.5,1762.1,1426.2,833.9
193,Владимирская область,"Беременность, роды и послеродовой период",18 лет и старше,4236.7,4641.4,5141.8,5338.3,6355.6,6341.8,5944.8,6342.4,6148.9,7402.0,8024.4,6684.8
194,Владимирская область,"Беременность, роды и послеродовой период",Всего,3653.0,4053.0,4534.7,4723.5,5677.9,5657.3,5285.4,5617.3,5425.4,6490.7,6997.3,5798.3
195,Владимирская область,Болезни глаза и его придаточного аппарата,0-14 лет,5667.2,5464.8,6393.4,7333.5,6606.6,6442.9,5646.7,5657.2,5026.6,5323.9,5514.8,5099.3
196,Владимирская область,Болезни глаза и его придаточного аппарата,15-17 лет,5132.1,5141.0,5102.0,6517.4,6736.7,6965.9,6180.9,6130.0,7064.2,6929.4,4137.1,5029.1
197,Владимирская область,Болезни глаза и его придаточного аппарата,18 лет и старше,3781.8,3753.0,4145.5,3899.7,4352.8,3864.6,3902.5,4598.8,3938.6,4278.1,3909.0,3183.4
198,Владимирская область,Болезни глаза и его придаточного аппарата,Всего,4093.5,4035.1,4475.3,4441.8,4728.5,4305.1,4200.7,4785.9,4172.5,4498.2,4156.9,3521.4
199,Владимирская область,Болезни костно-мышечной системы и соединительной ткани,0-14 лет,2814.2,2710.2,3444.2,3669.9,3386.9,3107.5,2845.5,2748.1,2350.7,2581.8,2215.8,2297.8
200,Владимирская область,Болезни костно-мышечной системы и соединительной ткани,15-17 лет,5739.1,5635.2,6295.7,5694.0,5119.1,5607.9,5852.7,5607.0,4869.5,5042.5,5347.9,6214.8
201,Владимирская область,Болезни костно-мышечной системы и соединительной ткани,18 лет и старше,4716.7,5072.2,5181.1,4875.4,4418.0,3791.9,3477.9,3117.4,2596.3,2251.1,2192.6,1992.5
202,Владимирская область,Болезни костно-мышечной системы и соединительной ткани,Всего,4511.4,4787.5,4997.2,4744.0,4300.4,3751.6,3458.4,3133.2,2619.0,2367.9,2192.6,1992.5
203,Владимирская область,Болезни мочеполовой системы,0-14 лет,2525.1,2889.9,3407.8,3504.2,3313.4,2667.6,2618.5,2843.8,2886.2,2895.2,2552.6,2582.0
204,Владимирская область,Болезни мочеполовой системы,15-17 лет,7396.2,10863.4,9919.9,8719.8,8076.2,7387.3,7904.7,7194.2,8032.5,8607.3,6237.8,7039.0
205,Владимирская область,Болезни мочеполовой системы,18 лет и старше,6368.8,7055.9,7226.4,6953.9,6857.8,6294.8,6228.7,5933.5,5377.2,4858.8,4976.3,5200.3
